;function;xstart;dim;sigma;estart;eps;val
3928;bukin;exp;5;0.9;uniform;0.001;405.95
3929;bukin;exp;5;0.9;uniform;0.0001;418.25
3930;bukin;exp;5;0.9;exp;0.5;160.35
3931;bukin;exp;5;0.9;exp;0.25;397.65
3932;bukin;exp;5;0.9;exp;0.1;394.3
3933;bukin;exp;5;0.9;exp;0.01;411.45
3934;bukin;exp;5;0.9;exp;0.001;405.95
3935;bukin;exp;5;0.9;exp;0.0001;418.25
3936;bukin;exp;10;0.05;dull;0.5;632.3
3937;bukin;exp;10;0.05;dull;0.25;649.3
3938;bukin;exp;10;0.05;dull;0.1;656.2
3939;bukin;exp;10;0.05;dull;0.01;641.8
3940;bukin;exp;10;0.05;dull;0.001;666.6
3941;bukin;exp;10;0.05;dull;0.0001;653.35
3942;bukin;exp;10;0.05;gauss;0.5;632.3
3943;bukin;exp;10;0.05;gauss;0.25;649.3
3944;bukin;exp;10;0.05;gauss;0.1;656.2
3945;bukin;exp;10;0.05;gauss;0.01;641.8
3946;bukin;exp;10;0.05;gauss;0.001;666.6
3947;bukin;exp;10;0.05;gauss;0.0001;653.35
3948;bukin;exp;10;0.05;uniform;0.5;632.3
3949;bukin;exp;10;0.05;uniform;0.25;649.3
3950;bukin;exp;10;0.05;uniform;0.1;656.2
3951;bukin;exp;10;0.05;uniform;0.01;641.8
3952;bukin;exp;10;0.05;uniform;0.001;666.6
3953;bukin;exp;10;0.05;uniform;0.0001;653.35
3954;bukin;exp;10;0.05;exp;0.5;632.3
3955;bukin;exp;10;0.05;exp;0.25;649.3
3956;bukin;exp;10;0.05;exp;0.1;656.2
3957;bukin;exp;10;0.05;exp;0.01;641.8
3958;bukin;exp;10;0.05;exp;0.001;666.6
3959;bukin;exp;10;0.05;exp;0.0001;653.35
3960;bukin;exp;10;0.1;dull;0.5;614.0
3961;bukin;exp;10;0.1;dull;0.25;641.8
3962;bukin;exp;10;0.1;dull;0.1;635.4
3963;bukin;exp;10;0.1;dull;0.01;659.05
3964;bukin;exp;10;0.1;dull;0.001;637.45
3965;bukin;exp;10;0.1;dull;0.0001;617.5
3966;bukin;exp;10;0.1;gauss;0.5;614.0
3967;bukin;exp;10;0.1;gauss;0.25;641.8
3968;bukin;exp;10;0.1;gauss;0.1;635.4
3969;bukin;exp;10;0.1;gauss;0.01;659.05
3970;bukin;exp;10;0.1;gauss;0.001;637.45
3971;bukin;exp;10;0.1;gauss;0.0001;617.5
3972;bukin;exp;10;0.1;uniform;0.5;614.0
3973;bukin;exp;10;0.1;uniform;0.25;641.8
3974;bukin;exp;10;0.1;uniform;0.1;635.4
3975;bukin;exp;10;0.1;uniform;0.01;659.05
3976;bukin;exp;10;0.1;uniform;0.001;637.45
3977;bukin;exp;10;0.1;uniform;0.0001;617.5
3978;bukin;exp;10;0.1;exp;0.5;614.0
3979;bukin;exp;10;0.1;exp;0.25;641.8
3980;bukin;exp;10;0.1;exp;0.1;635.4
3981;bukin;exp;10;0.1;exp;0.01;659.05
3982;bukin;exp;10;0.1;exp;0.001;637.45
3983;bukin;exp;10;0.1;exp;0.0001;617.5
3984;bukin;exp;10;0.3;dull;0.5;629.75
3985;bukin;exp;10;0.3;dull;0.25;626.15
3986;bukin;exp;10;0.3;dull;0.1;603.8
3987;bukin;exp;10;0.3;dull;0.01;623.0
3988;bukin;exp;10;0.3;dull;0.001;630.3
3989;bukin;exp;10;0.3;dull;0.0001;625.5
3990;bukin;exp;10;0.3;gauss;0.5;629.75
3991;bukin;exp;10;0.3;gauss;0.25;626.15
3992;bukin;exp;10;0.3;gauss;0.1;603.8
3993;bukin;exp;10;0.3;gauss;0.01;623.0
3994;bukin;exp;10;0.3;gauss;0.001;630.3
3995;bukin;exp;10;0.3;gauss;0.0001;625.5
3996;bukin;exp;10;0.3;uniform;0.5;629.75
3997;bukin;exp;10;0.3;uniform;0.25;626.15
3998;bukin;exp;10;0.3;uniform;0.1;603.8
3999;bukin;exp;10;0.3;uniform;0.01;623.0
4000;bukin;exp;10;0.3;uniform;0.001;630.3
4001;bukin;exp;10;0.3;uniform;0.0001;625.5
4002;bukin;exp;10;0.3;exp;0.5;629.75
4003;bukin;exp;10;0.3;exp;0.25;626.15
4004;bukin;exp;10;0.3;exp;0.1;603.8
4005;bukin;exp;10;0.3;exp;0.01;623.0
4006;bukin;exp;10;0.3;exp;0.001;630.3
4007;bukin;exp;10;0.3;exp;0.0001;625.5
4008;bukin;exp;10;0.9;dull;0.5;622.75
4009;bukin;exp;10;0.9;dull;0.25;628.35
4010;bukin;exp;10;0.9;dull;0.1;626.6
4011;bukin;exp;10;0.9;dull;0.01;615.55
4012;bukin;exp;10;0.9;dull;0.001;620.3
4013;bukin;exp;10;0.9;dull;0.0001;629.6
4014;bukin;exp;10;0.9;gauss;0.5;622.75
4015;bukin;exp;10;0.9;gauss;0.25;628.35
4016;bukin;exp;10;0.9;gauss;0.1;626.6
4017;bukin;exp;10;0.9;gauss;0.01;615.55
4018;bukin;exp;10;0.9;gauss;0.001;620.3
4019;bukin;exp;10;0.9;gauss;0.0001;629.6
4020;bukin;exp;10;0.9;uniform;0.5;622.75
4021;bukin;exp;10;0.9;uniform;0.25;628.35
4022;bukin;exp;10;0.9;uniform;0.1;626.6
4023;bukin;exp;10;0.9;uniform;0.01;615.55
4024;bukin;exp;10;0.9;uniform;0.001;620.3
4025;bukin;exp;10;0.9;uniform;0.0001;629.6
4026;bukin;exp;10;0.9;exp;0.5;622.75
4027;bukin;exp;10;0.9;exp;0.25;628.35
4028;bukin;exp;10;0.9;exp;0.1;626.6
4029;bukin;exp;10;0.9;exp;0.01;615.55
4030;bukin;exp;10;0.9;exp;0.001;620.3
4031;bukin;exp;10;0.9;exp;0.0001;629.6
4032;schaffer;gauss;5;0.05;dull;0.5;242.2
4033;schaffer;gauss;5;0.05;dull;0.25;176.4
4034;schaffer;gauss;5;0.05;dull;0.1;236.65
4035;schaffer;gauss;5;0.05;dull;0.01;288.55
4036;schaffer;gauss;5;0.05;dull;0.001;234.7
4037;schaffer;gauss;5;0.05;dull;0.0001;193.7
4038;schaffer;gauss;5;0.05;gauss;0.5;242.2
4039;schaffer;gauss;5;0.05;gauss;0.25;176.4
4040;schaffer;gauss;5;0.05;gauss;0.1;236.65
4041;schaffer;gauss;5;0.05;gauss;0.01;288.55
4042;schaffer;gauss;5;0.05;gauss;0.001;234.7
4043;schaffer;gauss;5;0.05;gauss;0.0001;193.7
4044;schaffer;gauss;5;0.05;uniform;0.5;242.2
4045;schaffer;gauss;5;0.05;uniform;0.25;176.4
4046;schaffer;gauss;5;0.05;uniform;0.1;236.65
4047;schaffer;gauss;5;0.05;uniform;0.01;288.55
4048;schaffer;gauss;5;0.05;uniform;0.001;234.7
4049;schaffer;gauss;5;0.05;uniform;0.0001;193.7
4050;schaffer;gauss;5;0.05;exp;0.5;242.2
4051;schaffer;gauss;5;0.05;exp;0.25;176.4
4052;schaffer;gauss;5;0.05;exp;0.1;236.65
4053;schaffer;gauss;5;0.05;exp;0.01;288.55
4054;schaffer;gauss;5;0.05;exp;0.001;234.7
4055;schaffer;gauss;5;0.05;exp;0.0001;193.7
4056;schaffer;gauss;5;0.1;dull;0.5;272.35
4057;schaffer;gauss;5;0.1;dull;0.25;285.85
4058;schaffer;gauss;5;0.1;dull;0.1;340.55
4059;schaffer;gauss;5;0.1;dull;0.01;308.05
4060;schaffer;gauss;5;0.1;dull;0.001;274.8
4061;schaffer;gauss;5;0.1;dull;0.0001;275.55
4062;schaffer;gauss;5;0.1;gauss;0.5;272.35
4063;schaffer;gauss;5;0.1;gauss;0.25;285.85
4064;schaffer;gauss;5;0.1;gauss;0.1;340.55
4065;schaffer;gauss;5;0.1;gauss;0.01;308.05
4066;schaffer;gauss;5;0.1;gauss;0.001;274.8
4067;schaffer;gauss;5;0.1;gauss;0.0001;275.55
4068;schaffer;gauss;5;0.1;uniform;0.5;272.35
4069;schaffer;gauss;5;0.1;uniform;0.25;285.85
4070;schaffer;gauss;5;0.1;uniform;0.1;340.55
4071;schaffer;gauss;5;0.1;uniform;0.01;308.05
4072;schaffer;gauss;5;0.1;uniform;0.001;274.8
4073;schaffer;gauss;5;0.1;uniform;0.0001;275.55
4074;schaffer;gauss;5;0.1;exp;0.5;272.35
4075;schaffer;gauss;5;0.1;exp;0.25;285.85
4076;schaffer;gauss;5;0.1;exp;0.1;340.55
4077;schaffer;gauss;5;0.1;exp;0.01;308.05
4078;schaffer;gauss;5;0.1;exp;0.001;274.8
4079;schaffer;gauss;5;0.1;exp;0.0001;275.55
4080;schaffer;gauss;5;0.3;dull;0.5;284.9
4081;schaffer;gauss;5;0.3;dull;0.25;200.4
4082;schaffer;gauss;5;0.3;dull;0.1;267.6
4083;schaffer;gauss;5;0.3;dull;0.01;454.95
4084;schaffer;gauss;5;0.3;dull;0.001;368.9
4085;schaffer;gauss;5;0.3;dull;0.0001;409.5
4086;schaffer;gauss;5;0.3;gauss;0.5;284.9
4087;schaffer;gauss;5;0.3;gauss;0.25;200.4
4088;schaffer;gauss;5;0.3;gauss;0.1;267.6
4089;schaffer;gauss;5;0.3;gauss;0.01;454.95
4090;schaffer;gauss;5;0.3;gauss;0.001;368.9
4091;schaffer;gauss;5;0.3;gauss;0.0001;409.5
4092;schaffer;gauss;5;0.3;uniform;0.5;284.9
4093;schaffer;gauss;5;0.3;uniform;0.25;200.4
4094;schaffer;gauss;5;0.3;uniform;0.1;267.6
4095;schaffer;gauss;5;0.3;uniform;0.01;454.95
4096;schaffer;gauss;5;0.3;uniform;0.001;368.9
4097;schaffer;gauss;5;0.3;uniform;0.0001;409.5
4098;schaffer;gauss;5;0.3;exp;0.5;284.9
4099;schaffer;gauss;5;0.3;exp;0.25;200.4
4100;schaffer;gauss;5;0.3;exp;0.1;267.6
4101;schaffer;gauss;5;0.3;exp;0.01;454.95
4102;schaffer;gauss;5;0.3;exp;0.001;368.9
4103;schaffer;gauss;5;0.3;exp;0.0001;409.5
4104;schaffer;gauss;5;0.9;dull;0.5;152.85
4105;schaffer;gauss;5;0.9;dull;0.25;144.05
4106;schaffer;gauss;5;0.9;dull;0.1;221.2
4107;schaffer;gauss;5;0.9;dull;0.01;396.9
4108;schaffer;gauss;5;0.9;dull;0.001;375.5
4109;schaffer;gauss;5;0.9;dull;0.0001;412.55
4110;schaffer;gauss;5;0.9;gauss;0.5;152.85
4111;schaffer;gauss;5;0.9;gauss;0.25;144.05
4112;schaffer;gauss;5;0.9;gauss;0.1;221.2
4113;schaffer;gauss;5;0.9;gauss;0.01;396.9
4114;schaffer;gauss;5;0.9;gauss;0.001;375.5
4115;schaffer;gauss;5;0.9;gauss;0.0001;412.55
4116;schaffer;gauss;5;0.9;uniform;0.5;152.85
4117;schaffer;gauss;5;0.9;uniform;0.25;144.05
4118;schaffer;gauss;5;0.9;uniform;0.1;221.2
4119;schaffer;gauss;5;0.9;uniform;0.01;396.9
4120;schaffer;gauss;5;0.9;uniform;0.001;375.5
4121;schaffer;gauss;5;0.9;uniform;0.0001;412.55
4122;schaffer;gauss;5;0.9;exp;0.5;152.85
4123;schaffer;gauss;5;0.9;exp;0.25;144.05
4124;schaffer;gauss;5;0.9;exp;0.1;221.2
4125;schaffer;gauss;5;0.9;exp;0.01;396.9
4126;schaffer;gauss;5;0.9;exp;0.001;375.5
4127;schaffer;gauss;5;0.9;exp;0.0001;412.55
4128;schaffer;gauss;10;0.05;dull;0.5;686.45
4129;schaffer;gauss;10;0.05;dull;0.25;628.65
4130;schaffer;gauss;10;0.05;dull;0.1;573.3
4131;schaffer;gauss;10;0.05;dull;0.01;517.0
4132;schaffer;gauss;10;0.05;dull;0.001;559.75
4133;schaffer;gauss;10;0.05;dull;0.0001;675.45
4134;schaffer;gauss;10;0.05;gauss;0.5;686.45
4135;schaffer;gauss;10;0.05;gauss;0.25;628.65
4136;schaffer;gauss;10;0.05;gauss;0.1;573.3
4137;schaffer;gauss;10;0.05;gauss;0.01;517.0
4138;schaffer;gauss;10;0.05;gauss;0.001;559.75
4139;schaffer;gauss;10;0.05;gauss;0.0001;675.45
4140;schaffer;gauss;10;0.05;uniform;0.5;686.45
4141;schaffer;gauss;10;0.05;uniform;0.25;628.65
4142;schaffer;gauss;10;0.05;uniform;0.1;573.3
4143;schaffer;gauss;10;0.05;uniform;0.01;517.0
4144;schaffer;gauss;10;0.05;uniform;0.001;559.75
4145;schaffer;gauss;10;0.05;uniform;0.0001;675.45
4146;schaffer;gauss;10;0.05;exp;0.5;686.45
4147;schaffer;gauss;10;0.05;exp;0.25;628.65
4148;schaffer;gauss;10;0.05;exp;0.1;573.3
4149;schaffer;gauss;10;0.05;exp;0.01;517.0
4150;schaffer;gauss;10;0.05;exp;0.001;559.75
4151;schaffer;gauss;10;0.05;exp;0.0001;675.45
4152;schaffer;gauss;10;0.1;dull;0.5;795.7
4153;schaffer;gauss;10;0.1;dull;0.25;748.85
4154;schaffer;gauss;10;0.1;dull;0.1;801.9
4155;schaffer;gauss;10;0.1;dull;0.01;801.5
4156;schaffer;gauss;10;0.1;dull;0.001;762.6
4157;schaffer;gauss;10;0.1;dull;0.0001;633.95
4158;schaffer;gauss;10;0.1;gauss;0.5;795.7
4159;schaffer;gauss;10;0.1;gauss;0.25;748.85
4160;schaffer;gauss;10;0.1;gauss;0.1;801.9
4161;schaffer;gauss;10;0.1;gauss;0.01;801.5
4162;schaffer;gauss;10;0.1;gauss;0.001;762.6
4163;schaffer;gauss;10;0.1;gauss;0.0001;633.95
4164;schaffer;gauss;10;0.1;uniform;0.5;795.7
4165;schaffer;gauss;10;0.1;uniform;0.25;748.85
4166;schaffer;gauss;10;0.1;uniform;0.1;801.9
4167;schaffer;gauss;10;0.1;uniform;0.01;801.5
4168;schaffer;gauss;10;0.1;uniform;0.001;762.6
4169;schaffer;gauss;10;0.1;uniform;0.0001;633.95
4170;schaffer;gauss;10;0.1;exp;0.5;795.7
4171;schaffer;gauss;10;0.1;exp;0.25;748.85
4172;schaffer;gauss;10;0.1;exp;0.1;801.9
4173;schaffer;gauss;10;0.1;exp;0.01;801.5
4174;schaffer;gauss;10;0.1;exp;0.001;762.6
4175;schaffer;gauss;10;0.1;exp;0.0001;633.95
4176;schaffer;gauss;10;0.3;dull;0.5;497.1
4177;schaffer;gauss;10;0.3;dull;0.25;621.55
4178;schaffer;gauss;10;0.3;dull;0.1;584.25
4179;schaffer;gauss;10;0.3;dull;0.01;650.2
4180;schaffer;gauss;10;0.3;dull;0.001;659.5
4181;schaffer;gauss;10;0.3;dull;0.0001;668.0
4182;schaffer;gauss;10;0.3;gauss;0.5;497.1
4183;schaffer;gauss;10;0.3;gauss;0.25;621.55
4184;schaffer;gauss;10;0.3;gauss;0.1;584.25
4185;schaffer;gauss;10;0.3;gauss;0.01;650.2
4186;schaffer;gauss;10;0.3;gauss;0.001;659.5
4187;schaffer;gauss;10;0.3;gauss;0.0001;668.0
4188;schaffer;gauss;10;0.3;uniform;0.5;497.1
4189;schaffer;gauss;10;0.3;uniform;0.25;621.55
4190;schaffer;gauss;10;0.3;uniform;0.1;584.25
4191;schaffer;gauss;10;0.3;uniform;0.01;650.2
4192;schaffer;gauss;10;0.3;uniform;0.001;659.5
4193;schaffer;gauss;10;0.3;uniform;0.0001;668.0
4194;schaffer;gauss;10;0.3;exp;0.5;497.1
4195;schaffer;gauss;10;0.3;exp;0.25;621.55
4196;schaffer;gauss;10;0.3;exp;0.1;584.25
4197;schaffer;gauss;10;0.3;exp;0.01;650.2
4198;schaffer;gauss;10;0.3;exp;0.001;659.5
4199;schaffer;gauss;10;0.3;exp;0.0001;668.0
4200;schaffer;gauss;10;0.9;dull;0.5;502.0
4201;schaffer;gauss;10;0.9;dull;0.25;496.7
4202;schaffer;gauss;10;0.9;dull;0.1;684.9
4203;schaffer;gauss;10;0.9;dull;0.01;652.1
4204;schaffer;gauss;10;0.9;dull;0.001;699.05
4205;schaffer;gauss;10;0.9;dull;0.0001;722.2
4206;schaffer;gauss;10;0.9;gauss;0.5;502.0
4207;schaffer;gauss;10;0.9;gauss;0.25;496.7
4208;schaffer;gauss;10;0.9;gauss;0.1;684.9
4209;schaffer;gauss;10;0.9;gauss;0.01;652.1
4210;schaffer;gauss;10;0.9;gauss;0.001;699.05
4211;schaffer;gauss;10;0.9;gauss;0.0001;722.2
4212;schaffer;gauss;10;0.9;uniform;0.5;502.0
4213;schaffer;gauss;10;0.9;uniform;0.25;496.7
4214;schaffer;gauss;10;0.9;uniform;0.1;684.9
4215;schaffer;gauss;10;0.9;uniform;0.01;652.1
4216;schaffer;gauss;10;0.9;uniform;0.001;699.05
4217;schaffer;gauss;10;0.9;uniform;0.0001;722.2
4218;schaffer;gauss;10;0.9;exp;0.5;502.0
4219;schaffer;gauss;10;0.9;exp;0.25;496.7
4220;schaffer;gauss;10;0.9;exp;0.1;684.9
4221;schaffer;gauss;10;0.9;exp;0.01;652.1
4222;schaffer;gauss;10;0.9;exp;0.001;699.05
4223;schaffer;gauss;10;0.9;exp;0.0001;722.2
4224;schaffer;uniform;5;0.05;dull;0.5;252.45
4225;schaffer;uniform;5;0.05;dull;0.25;198.15
4226;schaffer;uniform;5;0.05;dull;0.1;204.8
4227;schaffer;uniform;5;0.05;dull;0.01;183.65
4228;schaffer;uniform;5;0.05;dull;0.001;229.35
4229;schaffer;uniform;5;0.05;dull;0.0001;217.4
4230;schaffer;uniform;5;0.05;gauss;0.5;252.45
4231;schaffer;uniform;5;0.05;gauss;0.25;198.15
4232;schaffer;uniform;5;0.05;gauss;0.1;204.8
4233;schaffer;uniform;5;0.05;gauss;0.01;183.65
4234;schaffer;uniform;5;0.05;gauss;0.001;229.35
4235;schaffer;uniform;5;0.05;gauss;0.0001;217.4
4236;schaffer;uniform;5;0.05;uniform;0.5;252.45
4237;schaffer;uniform;5;0.05;uniform;0.25;198.15
4238;schaffer;uniform;5;0.05;uniform;0.1;204.8
4239;schaffer;uniform;5;0.05;uniform;0.01;183.65
4240;schaffer;uniform;5;0.05;uniform;0.001;229.35
4241;schaffer;uniform;5;0.05;uniform;0.0001;217.4
4242;schaffer;uniform;5;0.05;exp;0.5;252.45
4243;schaffer;uniform;5;0.05;exp;0.25;198.15
4244;schaffer;uniform;5;0.05;exp;0.1;204.8
4245;schaffer;uniform;5;0.05;exp;0.01;183.65
4246;schaffer;uniform;5;0.05;exp;0.001;229.35
4247;schaffer;uniform;5;0.05;exp;0.0001;217.4
4248;schaffer;uniform;5;0.1;dull;0.5;270.4
4249;schaffer;uniform;5;0.1;dull;0.25;226.65
4250;schaffer;uniform;5;0.1;dull;0.1;258.25
4251;schaffer;uniform;5;0.1;dull;0.01;255.85
4252;schaffer;uniform;5;0.1;dull;0.001;305.2
4253;schaffer;uniform;5;0.1;dull;0.0001;344.95
4254;schaffer;uniform;5;0.1;gauss;0.5;270.4
4255;schaffer;uniform;5;0.1;gauss;0.25;226.65
4256;schaffer;uniform;5;0.1;gauss;0.1;258.25
4257;schaffer;uniform;5;0.1;gauss;0.01;255.85
4258;schaffer;uniform;5;0.1;gauss;0.001;305.2
4259;schaffer;uniform;5;0.1;gauss;0.0001;344.95
4260;schaffer;uniform;5;0.1;uniform;0.5;270.4
4261;schaffer;uniform;5;0.1;uniform;0.25;226.65
4262;schaffer;uniform;5;0.1;uniform;0.1;258.25
4263;schaffer;uniform;5;0.1;uniform;0.01;255.85
4264;schaffer;uniform;5;0.1;uniform;0.001;305.2
4265;schaffer;uniform;5;0.1;uniform;0.0001;344.95
4266;schaffer;uniform;5;0.1;exp;0.5;270.4
4267;schaffer;uniform;5;0.1;exp;0.25;226.65
4268;schaffer;uniform;5;0.1;exp;0.1;258.25
4269;schaffer;uniform;5;0.1;exp;0.01;255.85
4270;schaffer;uniform;5;0.1;exp;0.001;305.2
4271;schaffer;uniform;5;0.1;exp;0.0001;344.95
4272;schaffer;uniform;5;0.3;dull;0.5;108.5
4273;schaffer;uniform;5;0.3;dull;0.25;136.4
4274;schaffer;uniform;5;0.3;dull;0.1;167.45
4275;schaffer;uniform;5;0.3;dull;0.01;359.1
4276;schaffer;uniform;5;0.3;dull;0.001;333.25
4277;schaffer;uniform;5;0.3;dull;0.0001;375.75
4278;schaffer;uniform;5;0.3;gauss;0.5;108.5
4279;schaffer;uniform;5;0.3;gauss;0.25;136.4
4280;schaffer;uniform;5;0.3;gauss;0.1;167.45
4281;schaffer;uniform;5;0.3;gauss;0.01;359.1
4282;schaffer;uniform;5;0.3;gauss;0.001;333.25
4283;schaffer;uniform;5;0.3;gauss;0.0001;375.75
4284;schaffer;uniform;5;0.3;uniform;0.5;108.5
4285;schaffer;uniform;5;0.3;uniform;0.25;136.4
4286;schaffer;uniform;5;0.3;uniform;0.1;167.45
4287;schaffer;uniform;5;0.3;uniform;0.01;359.1
4288;schaffer;uniform;5;0.3;uniform;0.001;333.25
4289;schaffer;uniform;5;0.3;uniform;0.0001;375.75
4290;schaffer;uniform;5;0.3;exp;0.5;108.5
4291;schaffer;uniform;5;0.3;exp;0.25;136.4
4292;schaffer;uniform;5;0.3;exp;0.1;167.45
4293;schaffer;uniform;5;0.3;exp;0.01;359.1
4294;schaffer;uniform;5;0.3;exp;0.001;333.25
4295;schaffer;uniform;5;0.3;exp;0.0001;375.75
4296;schaffer;uniform;5;0.9;dull;0.5;83.25
4297;schaffer;uniform;5;0.9;dull;0.25;171.95
4298;schaffer;uniform;5;0.9;dull;0.1;158.3
4299;schaffer;uniform;5;0.9;dull;0.01;314.35
4300;schaffer;uniform;5;0.9;dull;0.001;376.1
4301;schaffer;uniform;5;0.9;dull;0.0001;406.0
4302;schaffer;uniform;5;0.9;gauss;0.5;83.25
4303;schaffer;uniform;5;0.9;gauss;0.25;171.95
4304;schaffer;uniform;5;0.9;gauss;0.1;158.3
4305;schaffer;uniform;5;0.9;gauss;0.01;314.35
4306;schaffer;uniform;5;0.9;gauss;0.001;376.1
4307;schaffer;uniform;5;0.9;gauss;0.0001;406.0
4308;schaffer;uniform;5;0.9;uniform;0.5;83.25
4309;schaffer;uniform;5;0.9;uniform;0.25;171.95
4310;schaffer;uniform;5;0.9;uniform;0.1;158.3
4311;schaffer;uniform;5;0.9;uniform;0.01;314.35
4312;schaffer;uniform;5;0.9;uniform;0.001;376.1
4313;schaffer;uniform;5;0.9;uniform;0.0001;406.0
4314;schaffer;uniform;5;0.9;exp;0.5;83.25
4315;schaffer;uniform;5;0.9;exp;0.25;171.95
4316;schaffer;uniform;5;0.9;exp;0.1;158.3
4317;schaffer;uniform;5;0.9;exp;0.01;314.35
4318;schaffer;uniform;5;0.9;exp;0.001;376.1
4319;schaffer;uniform;5;0.9;exp;0.0001;406.0
4320;schaffer;uniform;10;0.05;dull;0.5;767.15
4321;schaffer;uniform;10;0.05;dull;0.25;683.6
4322;schaffer;uniform;10;0.05;dull;0.1;715.45
4323;schaffer;uniform;10;0.05;dull;0.01;773.1
4324;schaffer;uniform;10;0.05;dull;0.001;619.9
4325;schaffer;uniform;10;0.05;dull;0.0001;567.0
4326;schaffer;uniform;10;0.05;gauss;0.5;767.15
4327;schaffer;uniform;10;0.05;gauss;0.25;683.6
4328;schaffer;uniform;10;0.05;gauss;0.1;715.45
4329;schaffer;uniform;10;0.05;gauss;0.01;773.1
4330;schaffer;uniform;10;0.05;gauss;0.001;619.9
4331;schaffer;uniform;10;0.05;gauss;0.0001;567.0
4332;schaffer;uniform;10;0.05;uniform;0.5;767.15
4333;schaffer;uniform;10;0.05;uniform;0.25;683.6
4334;schaffer;uniform;10;0.05;uniform;0.1;715.45
4335;schaffer;uniform;10;0.05;uniform;0.01;773.1
4336;schaffer;uniform;10;0.05;uniform;0.001;619.9
4337;schaffer;uniform;10;0.05;uniform;0.0001;567.0
4338;schaffer;uniform;10;0.05;exp;0.5;767.15
4339;schaffer;uniform;10;0.05;exp;0.25;683.6
4340;schaffer;uniform;10;0.05;exp;0.1;715.45
4341;schaffer;uniform;10;0.05;exp;0.01;773.1
4342;schaffer;uniform;10;0.05;exp;0.001;619.9
4343;schaffer;uniform;10;0.05;exp;0.0001;567.0
4344;schaffer;uniform;10;0.1;dull;0.5;593.3
4345;schaffer;uniform;10;0.1;dull;0.25;646.8
4346;schaffer;uniform;10;0.1;dull;0.1;774.35
4347;schaffer;uniform;10;0.1;dull;0.01;793.1
4348;schaffer;uniform;10;0.1;dull;0.001;696.65
4349;schaffer;uniform;10;0.1;dull;0.0001;765.3
4350;schaffer;uniform;10;0.1;gauss;0.5;593.3
4351;schaffer;uniform;10;0.1;gauss;0.25;646.8
4352;schaffer;uniform;10;0.1;gauss;0.1;774.35
4353;schaffer;uniform;10;0.1;gauss;0.01;793.1
4354;schaffer;uniform;10;0.1;gauss;0.001;696.65
4355;schaffer;uniform;10;0.1;gauss;0.0001;765.3
4356;schaffer;uniform;10;0.1;uniform;0.5;593.3
4357;schaffer;uniform;10;0.1;uniform;0.25;646.8
4358;schaffer;uniform;10;0.1;uniform;0.1;774.35
4359;schaffer;uniform;10;0.1;uniform;0.01;793.1
4360;schaffer;uniform;10;0.1;uniform;0.001;696.65
4361;schaffer;uniform;10;0.1;uniform;0.0001;765.3
4362;schaffer;uniform;10;0.1;exp;0.5;593.3
4363;schaffer;uniform;10;0.1;exp;0.25;646.8
4364;schaffer;uniform;10;0.1;exp;0.1;774.35
4365;schaffer;uniform;10;0.1;exp;0.01;793.1
4366;schaffer;uniform;10;0.1;exp;0.001;696.65
4367;schaffer;uniform;10;0.1;exp;0.0001;765.3
4368;schaffer;uniform;10;0.3;dull;0.5;299.7
4369;schaffer;uniform;10;0.3;dull;0.25;422.8
4370;schaffer;uniform;10;0.3;dull;0.1;636.15
4371;schaffer;uniform;10;0.3;dull;0.01;665.45
4372;schaffer;uniform;10;0.3;dull;0.001;710.1
4373;schaffer;uniform;10;0.3;dull;0.0001;808.45
4374;schaffer;uniform;10;0.3;gauss;0.5;299.7
4375;schaffer;uniform;10;0.3;gauss;0.25;422.8
4376;schaffer;uniform;10;0.3;gauss;0.1;636.15
4377;schaffer;uniform;10;0.3;gauss;0.01;665.45
4378;schaffer;uniform;10;0.3;gauss;0.001;710.1
4379;schaffer;uniform;10;0.3;gauss;0.0001;808.45
4380;schaffer;uniform;10;0.3;uniform;0.5;299.7
4381;schaffer;uniform;10;0.3;uniform;0.25;422.8
4382;schaffer;uniform;10;0.3;uniform;0.1;636.15
4383;schaffer;uniform;10;0.3;uniform;0.01;665.45
4384;schaffer;uniform;10;0.3;uniform;0.001;710.1
4385;schaffer;uniform;10;0.3;uniform;0.0001;808.45
4386;schaffer;uniform;10;0.3;exp;0.5;299.7
4387;schaffer;uniform;10;0.3;exp;0.25;422.8
4388;schaffer;uniform;10;0.3;exp;0.1;636.15
4389;schaffer;uniform;10;0.3;exp;0.01;665.45
4390;schaffer;uniform;10;0.3;exp;0.001;710.1
4391;schaffer;uniform;10;0.3;exp;0.0001;808.45
4392;schaffer;uniform;10;0.9;dull;0.5;459.65
4393;schaffer;uniform;10;0.9;dull;0.25;474.75
4394;schaffer;uniform;10;0.9;dull;0.1;590.2
4395;schaffer;uniform;10;0.9;dull;0.01;1056.25
4396;schaffer;uniform;10;0.9;dull;0.001;669.95
4397;schaffer;uniform;10;0.9;dull;0.0001;637.0
4398;schaffer;uniform;10;0.9;gauss;0.5;459.65
4399;schaffer;uniform;10;0.9;gauss;0.25;474.75
4400;schaffer;uniform;10;0.9;gauss;0.1;590.2
4401;schaffer;uniform;10;0.9;gauss;0.01;1056.25
4402;schaffer;uniform;10;0.9;gauss;0.001;669.95
4403;schaffer;uniform;10;0.9;gauss;0.0001;637.0
4404;schaffer;uniform;10;0.9;uniform;0.5;459.65
4405;schaffer;uniform;10;0.9;uniform;0.25;474.75
